534,117
535,102
536,107
537,117
538,106
539,127
540,97
541,128
542,103
543,108
544,130
545,121
546,118
547,112
548,112
549,112
550,128
551,115
552,120
553,117
554,102
555,102
556,113
557,113
558,103
559,125
560,118
561,106
562,102
563,117
564,132
565,98
566,105
567,127
568,107
569,105
570,116
571,118
572,106
573,125
574,115
575,103
576,135
577,139
578,117
579,106
580,115
581,122
582,117
583,108
584,119
585,120
586,103
587,112
588,133
589,111
590,130
591,113
592,107
593,134
594,117
595,121
596,132
597,113
598,122
599,133
600,118
601,129
602,105
603,118
604,122
605,95
606,135
607,139
608,128
609,141
610,115
611,99
612,105
613,132
614,124
615,99
616,101
617,116
618,123
619,119
620,119
621,112
622,121
623,126
624,120
625,110
626,109
627,132
628,107
629,114
630,114
631,113
632,116
633,105
634,89
635,112
636,105
637,98
638,117
639,103
640,118
641,111
642,111
643,113
644,111
645,121
646,110
647,127
648,122
649,123
650,88
651,101
652,119
653,109
654,112
655,102
656,94
657,113
658,109
659,110
660,99
661,97
662,102
663,98
664,89
665,88
666,109
667,106
668,98
669,119
670,90
671,109
672,104
673,118
674,113
675,126
676,108
677,94
678,106
679,86
680,116
681,90
682,109
683,104
684,123
685,123
686,89
687,100
688,100
689,104
690,117
691,82
692,104
693,100
694,93
695,92
696,86
697,92
698,103
699,113
700,115
701,94
702,90
703,84
704,86
705,90
706,100
707,94
708,91
709,90
710,102
711,59
712,92
713,94
714,83
715,98
716,89
717,89
718,95
719,96
720,83
721,76
722,85
723,92
724,93
725,103
726,85
727,76
728,77
729,95
730,86
731,89
732,102
733,99
734,95
735,107
736,77
737,91
738,96
739,82
740,90
741,86
742,83
743,91
744,87
745,76
746,92
747,82
748,77
749,83
750,87
751,82
752,84
753,92
754,90
755,73
756,65
757,70
758,82
759,77
760,89
761,66
762,83
763,73
764,77
765,94
766,59
767,89
768,84
769,74
770,74
771,82
772,87
773,58
774,84
775,88
776,74
777,75
778,94
779,78
780,70
781,86
782,95
783,79
784,80
785,77
786,76
787,73
788,77
789,70
790,75
791,78
792,75
793,85
794,80
795,89
796,78
797,69
798,65
799,81
800,66
801,86
802,71
803,79
804,80
805,74
806,56
807,68
808,78
809,71
810,65
811,94
812,77
813,90
814,80
815,73
816,64
817,87
818,81
819,87
820,90
821,78
822,71
823,76
824,61
825,87
826,89
827,73
828,87
829,71
830,75
831,69
832,72
833,67
834,78
835,74
836,74
837,83
838,105
839,82
840,80
841,73
842,67
843,82
844,82
845,91
846,61
847,83
848,68
849,67
850,85
851,75
852,82
853,78
854,66
855,73
856,74
857,82
858,81
859,90
860,72
861,80
862,86
863,83
864,82
865,78
866,78
867,89
868,72
869,66
870,84
871,77
872,72
873,62
874,79
875,78
876,82
877,69
878,74
879,71
880,79
881,79
882,56
883,71
884,74
885,68
886,79
887,71
888,82
889,81
890,90
891,76
892,79
893,65
894,78
895,70
896,76
897,84
898,77
899,67
900,51
901,72
902,93
903,71
904,72
905,64
906,69
907,69
908,72
909,70
910,85
911,71
912,89
913,75
914,67
915,78
916,92
917,86
918,81
919,79
920,81
921,79
922,83
923,79
924,66
925,89
926,81
927,68
928,75
929,93
930,64
931,85
932,82
933,98
934,72
935,82
936,76
937,76
938,72
939,68
940,79
941,79
942,65
943,84
944,90
945,80
946,86
947,66
948,83
949,80
950,76
951,72
952,61
953,63
954,77
955,81
956,75
957,94
958,79
959,75
960,73
961,87
962,91
963,77
964,79
965,93
966,66
967,63
968,80
969,76
970,90
971,107
972,87
973,68
974,81
975,92
976,79
977,91
978,87
979,71
980,80
981,75
982,81
983,82
984,73
985,83
986,67
987,74
988,78
989,80
990,78
991,81
992,82
993,73
994,81
995,78
996,70
997,95
998,87
999,68
1000,86
1001,83
1002,86
1003,61
1004,100
1005,66
1006,66
1007,80
1008,73
1009,94
1010,85
1011,70
1012,80
1013,66
1014,104
1015,85
1016,75
1017,76
1018,69
1019,73
1020,83
1021,79
1022,65
1023,79
1024,75
1025,73
1026,77
1027,75
1028,76
1029,71
1030,67
1031,58
1032,75
1033,74
1034,85
1035,74
1036,74
1037,86
1038,78
1039,80
1040,82
1041,94
1042,82
1043,82
1044,77
1045,84
1046,62
1047,75
1048,69
1049,78
1050,95
1051,73
1052,90
1053,71
1054,63
1055,83
1056,83
1057,66
1058,66
1059,82
1060,70
1061,73
1062,73
1063,88
1064,69
1065,81
1066,67
1067,84
1068,84
1069,90
1070,75
1071,78
1072,70
1073,84
1074,87
1075,91
1076,72
1077,92
1078,62
1079,81
1080,87
1081,80
1082,71
1083,86
1084,88
1085,73
1086,74
1087,84
1088,77
1089,75
1090,82
1091,89
1092,74
1093,78
1094,60
1095,74
1096,74
1097,81
1098,73
1099,73
1100,75
1101,79
1102,77
1103,81
1104,67
1105,81
1106,90
1107,103
1108,79
1109,69
1110,80
1111,76
1112,77
1113,87
1114,73
1115,91
1116,74
1117,70
1118,67
1119,73
1120,82
1121,87
1122,84
1123,89
1124,91
1125,80
1126,88
1127,79
1128,70
1129,79
1130,80
1131,78
1132,83
1133,97
1134,63
1135,74
1136,82
1137,75
1138,73
1139,95
1140,75
1141,99
1142,81
1143,86
1144,76
1145,57
1146,82
1147,100
1148,90
1149,82
1150,87
1151,87
1152,85
1153,83
1154,95
1155,84
1156,83
1157,94
1158,79
1159,71
1160,98
1161,85
1162,95
1163,80
1164,74
1165,83
1166,86
1167,72
1168,79
1169,81
1170,95
1171,85
1172,106
1173,92
1174,93
1175,105
1176,80
1177,98
1178,89
1179,84
1180,101
1181,104
1182,91
1183,90
1184,95
1185,87
1186,87
1187,88
1188,72
1189,90
1190,82
1191,88
1192,101
1193,78
1194,100
1195,77
1196,99
1197,106
1198,76
1199,101
1200,94
1201,76
1202,83
1203,84
1204,80
1205,102
1206,78
1207,100
1208,86
1209,101
1210,91
1211,81
1212,75
1213,86
1214,96
1215,105
1216,86
1217,94
1218,89
1219,100
1220,98
1221,100
1222,89
1223,89
1224,82
1225,87
1226,89
1227,93
1228,86
1229,111
1230,81
1231,96
1232,78
1233,97
1234,84
1235,101
1236,95
1237,87
1238,89
1239,101
1240,93
1241,88
1242,94
1243,82
1244,82
1245,88
1246,92
1247,77
1248,92
1249,101
1250,83
1251,90
1252,95
1253,96
1254,106
1255,92
1256,91
1257,98
1258,90
1259,106
1260,91
1261,82
1262,78
1263,97
1264,79
1265,95
1266,98
1267,99
1268,89
1269,84
1270,99
1271,83
1272,97
1273,102
1274,89
1275,102
1276,101
1277,82
1278,97
1279,91
1280,92
1281,89
1282,93
1283,89
1284,83
1285,80
1286,90
1287,112
1288,87
1289,103
1290,107
1291,88
1292,106
1293,97
1294,95
1295,93
1296,106
1297,80
1298,90
1299,87
1300,105
1301,92
1302,98
1303,103
1304,96
1305,77
1306,100
1307,104
1308,85
1309,87
1310,89
1311,110
1312,109
1313,87
1314,106
1315,94
1316,82
1317,110
1318,88
1319,109
1320,81
1321,87
1322,89
1323,84
1324,99
1325,84
1326,89
1327,86
1328,97
1329,89
1330,79
1331,75
1332,90
1333,76
1334,92
1335,93
1336,79
1337,87
1338,76
1339,94
1340,80
1341,82
1342,107
1343,111
1344,93
1345,88
1346,89
1347,95
1348,93
1349,88
1350,80
1351,84
1352,89
1353,95
1354,89
1355,97
1356,76
1357,95
1358,77
1359,95
1360,92
1361,107
1362,93
1363,95
1364,65
1365,81
1366,78
1367,76
1368,85
1369,87
1370,90
1371,94
1372,87
1373,83
1374,97
1375,100
1376,113
1377,87
1378,69
1379,83
1380,92
1381,98
1382,80
1383,78
1384,75
1385,101
1386,87
1387,86
1388,82
1389,75
1390,75
1391,88
1392,76
1393,82
1394,79
1395,70
1396,88
1397,93
1398,89
1399,75
1400,68
1401,77
1402,74
1403,76
1404,75
1405,83
1406,82
1407,77
1408,67
1409,74
1410,63
1411,85
1412,84
1413,79
1414,88
1415,81
1416,74
1417,86
1418,83
1419,87
1420,76
1421,52
1422,73
1423,72
1424,73
1425,78
1426,87
1427,71
1428,66
1429,71
1430,80
1431,73
1432,87
1433,62
1434,87
1435,63
1436,66
1437,64
1438,65
1439,63
1440,65
1441,97
1442,85
1443,54
1444,67
1445,65
1446,68
1447,74
1448,60
1449,71
1450,55
1451,72
1452,68
1453,84
1454,61
1455,67
1456,59
1457,61
1458,73
1459,59
1460,75
1461,58
1462,73
1463,60
1464,62
1465,71
1466,63
1467,66
1468,76
1469,70
1470,76
1471,55
1472,58
1473,55
1474,77
1475,53
1476,69
1477,58
1478,48
1479,62
1480,52
1481,48
1482,62
1483,55
1484,52
1485,65
1486,51
1487,60
1488,57
1489,49
1490,69
1491,39
1492,55
1493,61
1494,42
1495,47
1496,72
1497,71
1498,52
1499,57
1500,58
1501,48
1502,49
1503,53
1504,45
1505,61
1506,65
1507,51
1508,59
1509,50
1510,49
1511,49
1512,46
1513,57
1514,65
1515,43
1516,46
1517,57
1518,50
1519,51
1520,37
1521,56
1522,40
1523,53
1524,43
1525,40
1526,55
1527,49
1528,51
1529,58
1530,49
1531,60
1532,55
1533,45
1534,51
1535,55
1536,48
1537,48
1538,52
1539,54
1540,39
1541,49
1542,37
1543,35
1544,55
1545,53
1546,38
1547,49
1548,51
1549,32
1550,50
1551,48
1552,64
1553,54
1554,41
1555,55
1556,39
1557,47
1558,41
1559,45
1560,49
1561,51
1562,38
1563,35
1564,38
1565,47
1566,44
1567,47
1568,49
1569,39
1570,43
1571,44
1572,48
1573,37
1574,49
1575,35
1576,25
1577,44
1578,42
1579,36
1580,41
1581,46
1582,46
1583,35
1584,37
1585,39
1586,38
1587,37
1588,51
1589,55
1590,50
1591,42
1592,51
1593,54
1594,38
1595,32
1596,33
1597,38
1598,37
1599,34
1600,37
1601,35
1602,39
1603,43
1604,39
1605,33
1606,42
1607,35
1608,53
1609,52
1610,40
1611,42
1612,37
1613,57
1614,45
1615,40
1616,34
1617,32
1618,45
1619,29
1620,44
1621,33
1622,35
1623,41
1624,38
1625,49
1626,38
1627,25
1628,32
1629,43
1630,48
1631,37
1632,46
1633,40
1634,39
1635,37
1636,40
1637,31
1638,31
1639,44
1640,34
1641,46
1642,36
1643,32
1644,38
1645,51
1646,37
1647,34
1648,42
1649,38
1650,56
1651,32
1652,44
1653,46
1654,44
1655,33
1656,39
1657,39
1658,41
1659,40
1660,41
1661,46
1662,36
1663,41
1664,43
1665,43
1666,45
1667,45
1668,54
1669,45
1670,47
1671,49
1672,40
1673,44
1674,30
1675,47
1676,46
1677,38
1678,52
1679,44
1680,41
1681,58
1682,37
1683,33
1684,42
1685,46
1686,29
1687,46
1688,45
1689,40
1690,38
1691,48
1692,49
1693,50
1694,53
1695,50
1696,49
1697,43
1698,48
1699,51
1700,34
1701,46
1702,43
1703,50
1704,44
1705,46
1706,40
1707,46
1708,52
1709,35
1710,59
1711,49
1712,36
1713,44
1714,56
1715,53
1716,48
1717,57
1718,55
1719,42
1720,47
1721,53
1722,47
1723,48
1724,37
1725,55
1726,52
1727,62
1728,52
1729,50
1730,51
1731,57
1732,42
1733,47
1734,52
1735,45
1736,48
1737,49
1738,52
1739,51
1740,36
1741,55
1742,45
1743,42
1744,53
1745,64
1746,48
1747,49
1748,51
1749,43
1750,70
1751,46
1752,58
1753,45
1754,67
1755,46
1756,39
1757,48
1758,54
1759,60
1760,42
1761,67
1762,62
1763,66
1764,53
1765,53
1766,47
1767,55
1768,57
1769,64
1770,54
1771,57
1772,63
1773,40
1774,51
1775,60
1776,62
1777,53
1778,60
1779,56
1780,54
1781,57
1782,57
1783,46
1784,65
1785,50
1786,50
1787,66
1788,58
1789,48
1790,57
1791,69
1792,66
1793,48
1794,63
1795,65
1796,66
1797,77
1798,60
1799,50
1800,62
1801,60
1802,86
1803,58
1804,73
1805,60
1806,71
1807,74
1808,63
1809,81
1810,64
1811,67
1812,66
1813,63
1814,60
1815,58
1816,72
1817,57
1818,65
1819,58
1820,60
1821,77
1822,63
1823,69
1824,60
1825,71
1826,61
1827,60
1828,77
1829,69
1830,62
1831,71
1832,76
1833,68
1834,70
1835,60
1836,82
1837,58
1838,73
1839,77
1840,71
1841,62
1842,65
1843,67
1844,83
1845,75
1846,68
1847,59
1848,73
1849,67
1850,57
1851,76
1852,71
1853,62
1854,71
1855,83
1856,79
1857,86
1858,89
1859,75
1860,62
1861,75
1862,70
1863,71
1864,56
1865,67
1866,61
1867,71
1868,70
1869,66
1870,83
1871,71
1872,78
1873,69
1874,67
1875,73
1876,86
1877,77
1878,80
1879,92
1880,74
1881,91
1882,66
1883,84
1884,110
1885,77
1886,71
1887,92
1888,75
1889,77
1890,74
1891,78
1892,105
1893,71
1894,79
1895,87
1896,78
1897,68
1898,82
1899,82
1900,82
1901,62
1902,82
1903,68
1904,64
1905,83
1906,92
1907,80
1908,87
1909,93
1910,107
1911,88
1912,90
1913,90
1914,78
1915,84
1916,93
1917,84
1918,82
1919,95
1920,94
1921,73
1922,87
1923,98
1924,85
1925,90
1926,93
1927,111
1928,89
1929,92
1930,92
1931,83
1932,92
1933,98
1934,97
1935,88
1936,101
1937,97
1938,87
1939,106
1940,91
1941,98
1942,118
1943,89
1944,108
1945,88
1946,108
1947,85
1948,102
1949,79
1950,87
1951,101
1952,105
1953,87
1954,96
1955,75
1956,102
1957,103
1958,93
1959,83
1960,88
1961,85
1962,100
1963,96
1964,95
1965,113
1966,95
1967,108
1968,111
1969,100
1970,115
1971,93
1972,79
1973,98
1974,93
1975,97
1976,94
1977,106
1978,112
1979,97
1980,91
1981,123
1982,110
1983,100
1984,110
1985,111
1986,95
1987,85
1988,92
1989,118
1990,103
1991,119
1992,109
1993,111
1994,91
1995,123
1996,88
1997,99
1998,89
1999,108
2000,98
2001,97
2002,109
2003,107
2004,113
2005,108
2006,104
2007,94
2008,108
2009,84
2010,93
2011,89
2012,105
2013,98
2014,104
2015,92
2016,104
2017,92
2018,116
2019,110
2020,120
2021,103
2022,116
2023,113
2024,103
2025,102
2026,112
2027,104
2028,118
2029,111
2030,105
2031,113
2032,113
2033,110
2034,106
2035,114
2036,104
2037,103
2038,118
2039,105
2040,117
2041,120
2042,112
2043,119
2044,118
2045,92
2046,113
2047,120
2048,95
2049,125
2050,115
2051,106
2052,117
2053,143
2054,122
2055,98
2056,112
2057,115
2058,111
2059,132
2060,117
2061,113
2062,101
2063,110
2064,105
2065,114
2066,134
2067,113
2068,106
2069,116
2070,117
2071,111
2072,126
2073,115
2074,92
2075,112
2076,120
2077,121
2078,130
2079,125
2080,125
2081,108
2082,117
2083,127
2084,115
2085,125
2086,122
2087,129
2088,135
2089,146
2090,123
2091,100
2092,126
2093,121
2094,128
2095,118
2096,123
2097,141
2098,124
2099,130
2100,133
2101,128
2102,118
2103,112
2104,118
2105,124
2106,127
2107,112
2108,124
2109,138
2110,125
2111,145
2112,116
2113,123
2114,134
2115,124
2116,140
2117,131
2118,131
2119,128
2120,147
2121,157
2122,141
2123,159
2124,140
2125,136
2126,150
2127,143
2128,141
2129,171
2130,142
2131,136
2132,159
2133,159
2134,138
2135,131
2136,146
2137,141
2138,143
2139,138
2140,133
2141,158
2142,143
2143,125
2144,153
2145,170
2146,162
2147,135
2148,174
2149,146
2150,149
2151,148
2152,166
2153,152
2154,149
2155,161
2156,149
2157,159
2158,155
2159,176
2160,177
2161,156
2162,162
2163,173
2164,172
2165,167
2166,166
2167,165
2168,162
2169,186
2170,189
2171,126
2172,167
2173,180
2174,197
2175,185
2176,183
2177,179
2178,161
2179,194
2180,199
2181,197
2182,203
2183,182
2184,194
2185,194
2186,216
2187,194
2188,207
2189,225
2190,192
2191,188
2192,191
2193,177
2194,215
2195,182
2196,226
2197,232
2198,191
2199,218
2200,204
2201,214
2202,254
2203,225
2204,241
2205,233
2206,236
2207,222
2208,195
2209,211
2210,204
2211,237
2212,228
2213,210
2214,222
2215,222
2216,247
2217,265
2218,228
2219,224
2220,247
2221,236
2222,266
2223,258
2224,258
2225,248
2226,263
2227,216
2228,255
2229,234
2230,255
2231,227
2232,266
2233,243
2234,272
2235,259
2236,287
2237,277
2238,285
2239,259
2240,291
2241,287
2242,277
2243,294
2244,267
2245,297
2246,271
2247,316
2248,300
2249,285
2250,287
2251,316
2252,306
2253,267
2254,291
2255,282
2256,287
2257,283
2258,287
2259,306
2260,306
2261,347
2262,336
2263,319
2264,298
2265,334
2266,340
2267,333
2268,353
2269,309
2270,355
2271,356
2272,340
2273,326
2274,363
2275,344
2276,348
2277,354
2278,294
2279,325
2280,328
2281,331
2282,362
2283,355
2284,369
2285,345
2286,322
2287,350
2288,348
2289,350
2290,382
2291,339
2292,334
2293,388
2294,348
2295,323
2296,382
2297,393
2298,370
2299,416
2300,423
2301,383
2302,391
2303,354
2304,383
2305,381
2306,358
2307,376
2308,390
2309,392
2310,402
2311,413
2312,352
2313,427
2314,384
2315,422
2316,414
2317,413
2318,416
2319,396
2320,408
2321,402
2322,360
2323,372
2324,393
2325,431
2326,442
2327,395
2328,397
2329,388
2330,433
2331,412
2332,417
2333,439
2334,417
2335,441
2336,410
2337,402
2338,405
2339,409
2340,432
2341,447
2342,402
2343,422
2344,413
2345,440
2346,471
2347,445
2348,405
2349,415
2350,416
2351,428
2352,453
2353,428
2354,427
2355,441
2356,456
2357,438
2358,445
2359,449
2360,438
2361,425
2362,411
2363,398
2364,420
2365,422
2366,427
2367,437
2368,443
2369,424
2370,425
2371,457
2372,421
2373,393
2374,451
2375,439
2376,415
2377,440
2378,443
2379,451
2380,426
2381,448
2382,452
2383,405
2384,461
2385,423
2386,414
2387,443
2388,425
2389,465
2390,430
2391,402
2392,460
2393,410
2394,438
2395,393
2396,418
2397,435
2398,438
2399,423
2400,391
2401,442
2402,425
2403,420
2404,399
2405,403
2406,424
2407,418
2408,440
2409,390
2410,421
2411,395
2412,424
2413,430
2414,417
2415,413
2416,400
2417,417
2418,388
2419,378
2420,353
2421,344
2422,392
2423,405
2424,430
2425,365
2426,414
2427,387
2428,424
2429,359
2430,385
2431,386
2432,370
2433,383
2434,400
2435,378
2436,337
2437,378
2438,377
2439,382
2440,362
2441,385
2442,322
2443,376
2444,361
2445,379
2446,352
2447,379
2448,348
2449,370
2450,347
2451,332
2452,341
2453,330
2454,348
2455,335
2456,306
2457,326
2458,339
2459,341
2460,313
2461,293
2462,342
2463,340
2464,311
2465,285
2466,315
2467,339
2468,310
2469,301
2470,314
2471,285
2472,305
2473,302
2474,293
2475,298
2476,271
2477,284
2478,292
2479,303
2480,283
2481,290
2482,258
2483,276
2484,282
2485,246
2486,289
2487,269
2488,270
2489,284
2490,246
2491,272
2492,267
2493,245
2494,268
2495,260
2496,268
2497,218
2498,227
2499,268
2500,265
2501,259
2502,227
2503,232
2504,246
2505,247
2506,216
2507,253
2508,220
2509,220
2510,237
2511,208
2512,217
2513,221
2514,214
2515,214
2516,187
2517,197
2518,196
2519,210
2520,210
2521,180
2522,184
2523,202
2524,190
2525,167
2526,187
2527,186
2528,185
2529,183
2530,152
2531,165
2532,173
2533,154
2534,183
2535,175
2536,159
2537,146
2538,172
2539,153
2540,171
2541,154
2542,154
2543,141
2544,156
2545,148
2546,154
2547,142
2548,130
2549,133
2550,162
2551,113
2552,145
2553,143
2554,124
2555,116
2556,134
2557,133
2558,128
2559,126
2560,125
2561,130
2562,114
2563,107
2564,116
2565,128
2566,114
2567,113
2568,125
2569,98
2570,118
2571,103
2572,87
2573,100
2574,104
2575,99
2576,92
2577,105
2578,104
2579,111
2580,90
2581,73
2582,98
2583,70
2584,95
2585,82
2586,84
2587,76
2588,60
2589,78
2590,81
2591,70
2592,97
2593,67
2594,76
2595,74
2596,79
2597,88
2598,76
2599,77
2600,66
2601,59
2602,61
2603,70
2604,50
2605,59
2606,76
2607,70
2608,61
2609,51
2610,59
2611,63
2612,51
2613,48
2614,57
2615,44
2616,61
2617,52
2618,50
2619,63
2620,49
2621,51
2622,53
2623,41
2624,36
2625,38
2626,44
2627,42
2628,47
2629,39
2630,42
2631,43
2632,49
2633,47
2634,37
2635,27
2636,40
2637,32
2638,26
2639,38
2640,39
2641,35
2642,31
2643,32
2644,26
2645,44
2646,17
2647,32
2648,32
2649,32
2650,31
2651,32
2652,27
2653,30
2654,36
2655,31
2656,25
2657,25
2658,28
2659,24
2660,25
2661,19
2662,16
2663,23
2664,24
2665,25
2666,28
2667,24
2668,22
2669,21
2670,16
2671,24
2672,13
2673,15
2674,26
2675,7
2676,18
2677,20
2678,15
2679,18
2680,20
2681,15
2682,21
2683,23
2684,21
2685,15
2686,13
2687,18
2688,15
2689,13
2690,19
2691,14
2692,20
2693,14
2694,9
2695,14
2696,22
2697,15
2698,10
2699,8
2700,12
2701,10
2702,12
2703,10
2704,9
2705,6
2706,6
2707,10
2708,14
2709,6
2710,12
2711,9
2712,11
2713,15
2714,13
2715,10
2716,8
2717,13
2718,12
2719,7
2720,10
2721,9
2722,9
2723,8
2724,4
2725,10
2726,4
2727,6
2728,5
2729,2
2730,13
2731,6
2732,9
2733,3
2734,8
2735,10
2736,10
2737,8
2738,8
2739,5
2740,2
2741,5
2742,4
2743,8
2744,2
2745,7
2746,7
2747,6
2748,8
2749,5
2750,6
2751,1
2752,7
2753,4
2754,3
2755,5
2756,6
2757,4
2758,2
2759,5
2760,5
2761,3
2762,6
2763,4
2764,3
2765,7
2766,6
2767,7
2768,4
2769,10
2770,8
2771,1
2772,6
2773,8
2774,6
2775,4
2776,5
2777,4
2778,4
2779,7
2780,6
2781,2
2782,4
2783,8
2784,7
2785,1
2786,6
2787,4
2788,3
2789,2
2790,4
2791,4
2792,7
2793,8
2794,4
2795,8
2796,3
2797,3
2798,3
2799,3
2800,2
2801,5
2802,9
2803,5
2804,3
2805,4
2806,4
2807,8
2808,6
2809,3
2810,3
2811,5
2812,3
2813,1
2814,6
2815,4
2816,3
2817,3
2818,1
2819,5
2820,2
2821,1
2822,3
2823,3
2824,2
2825,4
2826,2
2827,2
2828,3
2829,4
2830,3
2831,6
2832,2
2833,5
2834,3
2835,6
2836,5
2837,1
2838,0
2839,2
2840,4
2841,1
2842,6
2843,3
2844,6
2845,3
2846,3
2847,4
2848,1
2849,4
2850,5
2851,2
2852,1
2853,2
2854,3
2855,3
2856,5
2857,3
2858,3
2859,6
2860,5
2861,3
2862,4
2863,5
2864,7
2865,3
2866,3
2867,2
2868,2
2869,3
2870,4
2871,4
2872,6
2873,3
2874,1
2875,4
2876,1
2877,6
2878,2
2879,1
2880,3
2881,2
2882,2
2883,2
2884,3
2885,3
2886,5
2887,1
2888,4
2889,2
2890,3
2891,2
2892,4
2893,3
2894,6
2895,3
2896,5
2897,5
2898,3
2899,3
2900,3
2901,3
2902,0
2903,2
2904,7
2905,3
2906,1
2907,4
2908,4
2909,2
2910,5
2911,3
2912,2
2913,2
2914,2
2915,3
2916,4
2917,3
2918,5
2919,4
2920,3
2921,5
2922,1
2923,3
2924,3
2925,3
2926,6
2927,1
2928,2
2929,6
2930,6
2931,2
2932,4
2933,4
2934,4
2935,5
2936,3
2937,5
2938,4
2939,7
2940,0
2941,2
2942,3
2943,5
2944,1
2945,3
2946,1
2947,5
2948,1
2949,5
2950,6
2951,4
2952,3
2953,5
2954,4
2955,0
2956,3
2957,5
2958,6
2959,2
2960,0
2961,0
2962,2
2963,4
2964,2
2965,0
2966,4
2967,2
2968,1
2969,4
2970,3
2971,7
2972,4
2973,2
2974,1
2975,5
2976,7
2977,3
2978,3
2979,7
2980,4
2981,6
2982,2
2983,7
2984,2
2985,4
2986,2
2987,3
2988,2
2989,2
2990,4
2991,6
2992,3
2993,5
2994,3
2995,5
2996,2
2997,4
2998,4
2999,3
